county,area,lat,lon
"McMinn,TN",432,35.424472,-84.619949
"McNairy,TN",563,35.175375,-88.56374
"Macon,TN",307,36.537757,-86.00096
"Madison,TN",558,35.606056,-88.833424
"Marion,TN",512,35.133422,-85.618399
"Marshall,TN",376,35.468329,-86.765868
"Maury,TN",615,35.615696,-87.077763
"Meigs,TN",216,35.512203,-84.816102
"Monroe,TN",652,35.447818,-84.249705
"Montgomery,TN",543,36.500354,-87.380887
"Moore,TN",130,35.288888,-86.358684
"Morgan,TN",522,36.138697,-84.639262
"Obion,TN",555,36.361892,-89.148078
"Overton,TN",434,36.34485,-85.283076
"Perry,TN",422,35.663752,-87.869326
"Pickett,TN",174,36.559364,-85.075741
"Polk,TN",442,35.109437,-84.541112
"Putnam,TN",402,36.14094,-85.49618
"Rhea,TN",336,35.60059,-84.949548
"Roane,TN",394,35.84725,-84.523929
"Robertson,TN",476,36.524385,-86.872594
"Rutherford,TN",624,35.843369,-86.417213
"Scott,TN",533,36.430592,-84.504091
"Sequatchie,TN",266,35.372336,-85.410082
"Sevier,TN",597,35.787822,-83.5249
"Shelby,TN",781,35.184553,-89.894612
"Smith,TN",325,36.256645,-85.941915
"Stewart,TN",493,36.458464,-87.811889
"Sullivan,TN",429,36.509681,-82.301336
"Sumner,TN",544,36.472423,-86.458405
"Tipton,TN",468,35.498763,-89.747145
"Trousdale,TN",116,36.39303,-86.156691
"Unicoi,TN",186,36.100129,-82.418218
"Union,TN",247,36.28414,-83.836088
"Van Buren,TN",274,35.699234,-85.458409
"Warren,TN",434,35.67825,-85.777343
"Washington,TN",329,36.295665,-82.495037
"Wayne,TN",735,35.242847,-87.819843
"Weakley,TN",581,36.303596,-88.721194
"White,TN",379,35.927049,-85.455785
"Williamson,TN",584,35.894845,-86.897888
"Wilson,TN",582,36.149431,-86.291181
"Anderson,TX",1078,31.841261,-95.661727
"Andrews,TX",1501,32.312258,-102.640206
"Angelina,TX",864,31.251896,-94.611134
"Aransas,TX",527,28.122621,-96.967501
"Archer,TX",925,33.616305,-98.687267
"Armstrong,TX",913,34.964179,-101.356636
"Atascosa,TX",1221,28.891478,-98.535381
"Austin,TX",656,29.891901,-96.27017
"Bailey,TX",827,34.067521,-102.830345
"Bandera,TX",797,29.756389,-99.248285
"Bastrop,TX",895,30.100772,-97.310639
"Baylor,TX",901,33.618802,-99.208189
"Bee,TX",880,28.416077,-97.742586
"Bell,TX",1090,31.04275,-97.481268
"Bexar,TX",1256,29.448671,-98.520147
"Blanco,TX",713,30.266203,-98.399332
"Borden,TX",906,32.73859,-101.439199
"Bosque,TX",1002,31.900819,-97.637641
"Bowie,TX",922,33.446065,-94.422393
"Brazoria,TX",1608,29.167817,-95.434647
"Brazos,TX",591,30.656713,-96.302394
"Brewster,TX",6192,29.808997,-103.252458
"Briscoe,TX",901,34.525172,-101.205893
"Brooks,TX",943,27.034994,-98.215276
"Brown,TX",956,31.764137,-98.998456
"Burleson,TX",676,30.493487,-96.622091
"Burnet,TX",1021,30.78963,-98.201187
"Caldwell,TX",546,29.832399,-97.628141
"Calhoun,TX",1032,28.441719,-96.579574
"Callahan,TX",901,32.29315,-99.372249
"Cameron,TX",1279,26.102923,-97.478958
"Camp,TX",203,32.974581,-94.979085
"Carson,TX",924,35.405496,-101.355356
"Cass,TX",960,33.083698,-94.357579
"Castro,TX",899,34.533621,-102.258786
"Chambers,TX",871,29.696374,-94.669445
"Cherokee,TX",1062,31.843881,-95.156343
"Childress,TX",713,34.524624,-100.208166
"Clay,TX",1116,33.785904,-98.212917
"Cochran,TX",775,33.60844,-102.830449
"Coke,TX",927,31.87711,-100.635231
"Coleman,TX",1281,31.914205,-99.346622
"Collin,TX",885,33.194494,-96.579428
"Collingsworth,TX",919,34.963358,-100.272135
"Colorado,TX",973,29.596296,-96.508935
"Comal,TX",574,29.812377,-98.258129
"Comanche,TX",947,31.951645,-98.549617
"Concho,TX",993,31.318883,-99.863649
"Cooke,TX",898,33.639196,-97.210343
"Coryell,TX",1056,31.391177,-97.798022
"Cottle,TX",901,34.091906,-100.276442
"Crane,TX",785,31.422796,-102.487774
"Crockett,TX",2807,30.717532,-101.404211
"Crosby,TX",901,33.609144,-101.29871
"Culberson,TX",3812,31.445908,-104.526945
"Dallam,TX",1505,36.28637,-102.59402
"Dallas,TX",908,32.766987,-96.778424
"Dawson,TX",902,32.742528,-101.948771
"Deaf Smith,TX",1498,34.940766,-102.607564
"Delta,TX",277,33.385933,-95.67335
"Denton,TX",951,33.205132,-97.12114
"DeWitt,TX",910,29.082346,-97.361654
"Dickens,TX",905,33.615363,-100.787617
"Dimmit,TX",1334,28.423587,-99.765871
"Donley,TX",933,34.955036,-100.815846
"Duval,TX",1795,27.681123,-98.497393
"Eastland,TX",931,32.324645,-98.83656
"Ector,TX",901,31.865301,-102.542507
"Edwards,TX",2119,29.985933,-100.3074
"Ellis,TX",951,32.346878,-96.79694
"El Paso,TX",1015,31.766456,-106.24152
"Erath,TX",1089,32.236669,-98.220545
"Falls,TX",773,31.25193,-96.934127
"Fannin,TX",898,33.591161,-96.104988
"Fayette,TX",959,29.877886,-96.921231
"Fisher,TX",901,32.740473,-100.40312
"Floyd,TX",992,34.07373,-101.303274
"Foard,TX",707,33.963306,-99.816828
"Fort Bend,TX",885,29.526602,-95.771015
"Franklin,TX",294,33.175846,-95.219066
"Freestone,TX",891,31.701749,-96.144957
"Frio,TX",1134,28.869383,-99.109005
"Gaines,TX",1502,32.743942,-102.631561
"Galveston,TX",873,29.233927,-94.888197
"Garza,TX",896,33.183792,-101.301134
"Gillespie,TX",1061,30.325093,-98.94185
"Glasscock,TX",901,31.868006,-101.521494
"Goliad,TX",859,28.6607,-97.430415
"Gonzales,TX",1069,29.461912,-97.49192
"Gray,TX",929,35.402542,-100.812374
"Grayson,TX",979,33.624548,-96.675777
"Gregg,TX",275,32.486401,-94.816277
"Grimes,TX",801,30.543231,-95.988082
"Guadalupe,TX",714,29.582671,-97.948995
"Hale,TX",1004,34.068436,-101.822888
"Hall,TX",904,34.453189,-100.576343
"Hamilton,TX",836,31.707342,-98.111756
"Hansford,TX",920,36.272847,-101.35693
"Hardeman,TX",696,34.289904,-99.745697
"Hardin,TX",897,30.329648,-94.393178
"Harris,TX",1777,29.857273,-95.393037
"Harrison,TX",915,32.547991,-94.374434
"Hartley,TX",1463,35.840244,-102.610047
"Haskell,TX",910,33.175964,-99.730774
"Hays,TX",678,30.061225,-98.029267
"Hemphill,TX",912,35.815956,-100.27921
"Henderson,TX",948,32.211633,-95.853418
"Hidalgo,TX",1582,26.396384,-98.18099
"Hill,TX",985,31.982681,-97.130668
"Hockley,TX",908,33.605932,-102.343398
"Hood,TX",436,32.430149,-97.831677
"Hopkins,TX",792,33.148967,-95.565434
"Houston,TX",1236,31.323036,-95.4216
"Howard,TX",904,32.30343,-101.438721
"Hudspeth,TX",4571,31.450868,-105.377549
"Hunt,TX",882,33.123308,-96.08423
"Hutchinson,TX",894,35.837047,-101.362746
"Irion,TX",1051,31.303424,-100.981304
"Jack,TX",920,33.23216,-98.171177
"Jackson,TX",856,28.959802,-96.58908
"Jasper,TX",969,30.752932,-94.022294
"Jeff Davis,TX",2264,30.625357,-104.191873
"Jefferson,TX",1112,29.854,-94.149331
"Jim Hogg,TX",1136,27.053231,-98.747572
"Jim Wells,TX",868,27.733516,-98.090814
"Johnson,TX",734,32.379654,-97.364906
"Jones,TX",937,32.743709,-99.87443
"Karnes,TX",753,28.908996,-97.852205
"Kaufman,TX",807,32.598944,-96.288377
"Kendall,TX",663,29.943525,-98.709269
"Kenedy,TX",1945,26.890213,-97.591143
"Kent,TX",902,33.18478,-100.76972
"Kerr,TX",1107,30.059953,-99.353339
"Kimble,TX",1251,30.479472,-99.746396
"King,TX",913,33.614268,-100.245345
"Kinney,TX",1365,29.347086,-100.4177
"Kleberg,TX",1090,27.438735,-97.66062
"Knox,TX",855,33.61189,-99.730356
"Lamar,TX",933,33.667263,-95.570348
"Lamb,TX",1017,34.068861,-102.348018
"Lampasas,TX",713,31.196731,-98.240889
"La Salle,TX",1494,28.351098,-99.096774
"Lavaca,TX",970,29.382578,-96.923633
"Lee,TX",634,30.321498,-96.976823
"Leon,TX",1080,31.300493,-95.995622
"Liberty,TX",1176,30.158508,-94.844061
"Limestone,TX",933,31.547543,-96.593623
"Lipscomb,TX",932,36.2802,-100.272683
"Live Oak,TX",1078,28.351535,-98.126961
"Llano,TX",965,30.707584,-98.68469
"Loving,TX",676,31.844936,-103.561229
"Lubbock,TX",900,33.611469,-101.819944
"Lynn,TX",893,33.178412,-101.818493
"McCulloch,TX",1073,31.205477,-99.359856
"McLennan,TX",1060,31.549596,-97.201511
"McMullen,TX",1156,28.384922,-98.578853
"Madison,TX",472,30.966878,-95.930372
"Marion,TX",420,32.798182,-94.356853
"Martin,TX",915,32.30983,-101.961836
"Mason,TX",932,30.703916,-99.237302
"Matagorda,TX",1612,28.77476,-96.001532
"Maverick,TX",1291,28.729787,-100.316678
"Medina,TX",1334,29.353661,-99.111085
"Menard,TX",902,30.885268,-99.858861
"Midland,TX",902,31.814269,-102.002454
"Milam,TX",1020,30.791242,-96.984395
"Mills,TX",749,31.494888,-98.594623
"Mitchell,TX",915,32.304117,-100.924392
"Montague,TX",938,33.678356,-97.725014
"Montgomery,TX",1076,30.298801,-95.50295
"Moore,TX",909,35.835676,-101.890502
"Morris,TX",258,33.116466,-94.731265
"Motley,TX",989,34.057899,-100.793152
"Nacogdoches,TX",980,31.62056,-94.62025
"Navarro,TX",1086,32.048448,-96.476909
"Newton,TX",939,30.786718,-93.73925
"Nolan,TX",913,32.312338,-100.418108
"Nueces,TX",1165,27.740032,-97.516214
"Ochiltree,TX",918,36.278744,-100.815864
"Oldham,TX",1501,35.401921,-102.59762
"Orange,TX",379,30.122323,-93.8941
"Palo Pinto,TX",985,32.752204,-98.317967
"Panola,TX",821,32.163978,-94.305156
"Parker,TX",910,32.777096,-97.805905
"Parmer,TX",885,34.532163,-102.784853
"Pecos,TX",4764,30.773298,-102.718153
"Polk,TX",1109,30.784553,-94.837338
"Potter,TX",921,35.398675,-101.893804
"Presidio,TX",3855,30.005891,-104.261619
"Rains,TX",258,32.870457,-95.795613
"Randall,TX",922,34.962529,-101.895547
"Reagan,TX",1176,31.375191,-101.514395
"Real,TX",700,29.830097,-99.812549
"Red River,TX",1056,33.619625,-95.048429
"Reeves,TX",2642,31.308366,-103.712706
"Refugio,TX",818,28.322116,-97.162472
"Roberts,TX",924,35.838596,-100.836682
"Robertson,TX",865,31.025481,-96.514941
"Rockwall,TX",148,32.899886,-96.41205
"Runnels,TX",1057,31.845119,-99.982715
"Rusk,TX",938,32.109423,-94.756382
"Sabine,TX",576,31.3433,-93.851913
"San Augustine,TX",592,31.382449,-94.16318
"San Jacinto,TX",627,30.574388,-95.163136
"San Patricio,TX",707,28.011794,-97.517157
"San Saba,TX",1138,31.155138,-98.819292
"Schleicher,TX",1310,30.896233,-100.527216
"Scurry,TX",907,32.744353,-100.913346
"Shackelford,TX",915,32.74382,-99.347005
"Shelby,TX",834,31.790139,-94.142579
"Sherman,TX",923,36.278593,-101.899265
"Smith,TX",949,32.375105,-95.268939
"Somervell,TX",191,32.218071,-97.769217
"Starr,TX",1229,26.530903,-98.740235
"Stephens,TX",921,32.738052,-98.839344
"Sterling,TX",923,31.835773,-101.054911
"Stonewall,TX",920,33.17958,-100.253807
"Sutton,TX",1454,30.522185,-100.513359
"Swisher,TX",900,34.526319,-101.743865
"Tarrant,TX",903,32.772119,-97.291224
"Taylor,TX",919,32.297126,-99.89043
"Terrell,TX",2358,30.232343,-102.072513
"Terry,TX",890,33.171229,-102.339284
"Throckmorton,TX",915,33.170695,-99.205796
"Titus,TX",425,33.214599,-94.966783
"Tom Green,TX",1540,31.398295,-100.46385
"Travis,TX",1025,30.239513,-97.69127
"Trinity,TX",713,31.096675,-95.151687
"Tyler,TX",935,30.769295,-94.375656
"Upshur,TX",592,32.735349,-94.941184
"Upton,TX",1241,31.353816,-102.041546
"Uvalde,TX",1558,29.350308,-99.768427
"Val Verde,TX",3232,29.875285,-101.143324
"Van Zandt,TX",859,32.558787,-95.836906
"Victoria,TX",888,28.79637,-96.971198
"Walker,TX",801,30.743163,-95.569825
"Waller,TX",517,30.01359,-95.982149
"Ward,TX",835,31.513069,-103.105113
"Washington,TX",621,30.215075,-96.410272
"Webb,TX",3375,27.760799,-99.340752
"Wharton,TX",1094,29.27848,-96.229674
"Wheeler,TX",915,35.392593,-100.253107
"Wichita,TX",632,33.988212,-98.70801
"Wilbarger,TX",977,34.08492,-99.24244
"Willacy,TX",784,26.481861,-97.594731
"Williamson,TX",1131,30.649082,-97.605065
"Wilson,TX",808,29.173883,-98.086734
"Winkler,TX",841,31.832862,-103.054925
"Wise,TX",922,33.219095,-97.653997
"Wood,TX",695,32.783588,-95.382166
"Yoakum,TX",799,33.162339,-102.832241
"Young,TX",930,33.158778,-98.67839
"Zapata,TX",1058,26.996981,-99.182603
"Zavala,TX",1301,28.864652,-99.75983
"Beaver,UT",2584,38.357535,-113.238948
"Box Elder,UT",6729,41.622623,-113.060252
"Cache,UT",1172,41.734118,-111.745394
"Carbon,UT",1485,39.673284,-110.588484
"Daggett,UT",720,40.890099,-109.505785
"Davis,UT",635,41.037559,-112.201943
"Duchesne,UT",3250,40.289393,-110.429584
"Emery,UT",4472,39.009025,-110.7211
"Garfield,UT",5208,37.831663,-111.450907
"Grand,UT",3684,38.974326,-109.57345
"Iron,UT",3300,37.909304,-113.30674
"Juab,UT",3405,39.71412,-112.790471
"Kane,UT",4107,37.275089,-111.815329
"Millard,UT",6836,38.956744,-113.133092
"Morgan,UT",610,41.091027,-111.577885
"Piute,UT",766,38.335881,-112.129375
"Rich,UT",1086,41.627598,-111.240227
"Salt Lake,UT",805,40.667883,-111.92424
"San Juan,UT",7933,37.602633,-109.791574
"Sanpete,UT",1602,39.373426,-111.576933
"Sevier,UT",1918,38.746824,-111.81193
"Summit,UT",1880,40.87206,-110.968486
"Tooele,UT",7286,40.467753,-113.123979
"Uintah,UT",4504,40.125887,-109.517748
"Utah,UT",2144,40.120418,-111.668563
"Wasatch,UT",1207,40.334884,-111.161568
"Washington,UT",2430,37.262531,-113.4878
"Wayne,UT",2466,38.259856,-110.990872
"Weber,UT",659,41.270325,-111.876883
"Addison,VT",807,44.031248,-73.141581
"Bennington,VT",676,43.035328,-73.111496
"Caledonia,VT",657,44.468791,-72.112168
"Chittenden,VT",620,44.463329,-73.06941
"Essex,VT",673,44.724021,-71.732736
"Franklin,VT",689,44.858964,-72.909402
"Grand Isle,VT",193,44.801787,-73.300759
"Lamoille,VT",466,44.611192,-72.632659
"Orange,VT",691,44.003373,-72.369579
"Orleans,VT",722,44.828442,-72.25163
"Rutland,VT",945,43.612399,-73.060304
"Washington,VT",695,44.274969,-72.609444
"Windham,VT",798,42.995304,-72.721877
"Windsor,VT",976,43.572448,-72.598813
"Accomack,VA",1310,37.765944,-75.757807
"Albemarle,VA",725,38.024184,-78.553506
"Alleghany,VA",449,37.787905,-80.008669
"Amelia,VA",358,37.331927,-77.977462
"Amherst,VA",478,37.629304,-79.154667
"Appomattox,VA",335,37.370725,-78.81094
"Arlington,VA",26,38.878337,-77.100703
"Augusta,VA",970,38.17259,-79.140975
"Bath,VA",534,38.068368,-79.731203
"Bedford,VA",776,37.312257,-79.527223
"Bland,VA",358,37.130612,-81.125853
"Botetourt,VA",545,37.565482,-79.797546
"Brunswick,VA",569,36.764204,-77.861483
"Buchanan,VA",503,37.26812,-82.038151
"Buckingham,VA",583,37.573928,-78.529169
"Campbell,VA",506,37.210152,-79.095428
"Caroline,VA",536,38.028033,-77.353736
"Carroll,VA",477,36.731963,-80.727831
"Charles City,VA",204,37.361054,-77.05417
"Charlotte,VA",477,37.009042,-78.658568
"Chesterfield,VA",437,37.378434,-77.585847
"Clarke,VA",178,39.115307,-77.990748
"Craig,VA",329,37.473603,-80.231051
"Culpeper,VA",382,38.48593,-77.956476
"Cumberland,VA",299,37.520189,-78.252836
"Dickenson,VA",333,37.136701,-82.34922
"Dinwiddie,VA",507,37.073498,-77.635492
"Essex,VA",286,37.936389,-76.933747
"Fairfax,VA",406,38.82952,-77.273252
"Fauquier,VA",651,38.744096,-77.8215
"Floyd,VA",381,36.931433,-80.350266
"Fluvanna,VA",291,37.830584,-78.283494
"Franklin,VA",711,36.991186,-79.882715
"Frederick,VA",415,39.20366,-78.263829
"Giles,VA",361,37.318072,-80.698321
"Gloucester,VA",287,37.403541,-76.523505
"Goochland,VA",290,37.718814,-77.917626
"Grayson,VA",445,36.652229,-81.215324
"Greene,VA",156,38.297981,-78.470163
"Greensville,VA",296,36.680336,-77.560277
"Halifax,VA",829,36.766461,-78.939614
"Hanover,VA",472,37.760215,-77.491317
"Henrico,VA",244,37.43752,-77.300333
"Henry,VA",384,36.620612,-79.980662
"Highland,VA",415,38.366243,-79.564472
"Isle of Wight,VA",362,36.901418,-76.707569
"James City,VA",179,37.324837,-76.777888
"King and Queen,VA",326,37.717772,-76.905581
"King George,VA",187,38.27718,-77.162636
"King William,VA",285,37.70826,-77.091054
"Lancaster,VA",231,37.704843,-76.412663
"Lee,VA",437,36.701721,-83.130112
"Loudoun,VA",521,39.0812,-77.638898
"Louisa,VA",509,37.972704,-77.959795
"Lunenburg,VA",432,36.945555,-78.240528
"Madison,VA",321,38.412059,-78.276961
"Mathews,VA",251,37.425348,-76.268808
"Mecklenburg,VA",679,36.687256,-78.368959
"Middlesex,VA",210,37.606975,-76.528082
"Montgomery,VA",389,37.175538,-80.387794
"Nelson,VA",474,37.789079,-78.88344
"New Kent,VA",223,37.51016,-76.999331
"Northampton,VA",795,37.302775,-75.924018
"Northumberland,VA",285,37.856974,-76.379687
"Nottoway,VA",316,37.141167,-78.053866
"Orange,VA",343,38.249326,-78.011092
"Page,VA",313,38.623209,-78.491872
"Patrick,VA",485,36.667138,-80.286413
"Pittsylvania,VA",978,36.821721,-79.398502
"Powhatan,VA",262,37.549404,-77.912855
"Prince Edward,VA",353,37.224881,-78.432957
"Prince George,VA",281,37.187325,-77.220993
"Prince William,VA",347,38.701119,-77.479579
"Pulaski,VA",329,37.063385,-80.713444
"Rappahannock,VA",267,38.684522,-78.168824
"Richmond,VA",216,37.942894,-76.730561
"Roanoke,VA",251,37.330792,-80.191237
"Rockbridge,VA",599,37.814517,-79.447754
"Rockingham,VA",853,38.507585,-78.885321
"Russell,VA",476,36.93342,-82.095934
"Scott,VA",538,36.712776,-82.613624
"Shenandoah,VA",511,38.856204,-78.573987
"Smyth,VA",452,36.842318,-81.539786
"Southampton,VA",602,36.720068,-77.103813
"Spotsylvania,VA",414,38.182431,-77.657226
"Stafford,VA",280,38.423084,-77.458048
"Surry,VA",310,37.119761,-76.880172
"Sussex,VA",492,36.926645,-77.259732
"Tazewell,VA",519,37.125395,-81.562924
"Warren,VA",217,38.908221,-78.207594
"Washington,VA",566,36.747814,-81.950322
"Westmoreland,VA",252,38.109311,-76.803933
"Wise,VA",405,36.974561,-82.62156
"Wythe,VA",464,36.899868,-81.08301
"York,VA",214,37.220914,-76.395533
"Alexandria city,VA",15,38.819251,-77.08367
"Bristol city,VA",12,36.616954,-82.157564
"Buena Vista city,VA",6,37.729345,-79.358134
"Charlottesville city,VA",10,38.037658,-78.485381
"Chesapeake city,VA",350,36.679376,-76.301788
"Colonial Heights city,VA",7,37.261685,-77.396804
"Covington city,VA",5,37.78106,-79.985434
"Danville city,VA",43,36.583334,-79.408071
"Emporia city,VA",6,36.696182,-77.535975
"Fairfax city,VA",6,38.853183,-77.299025
"Falls Church city,VA",2,38.884722,-77.175603
"Franklin city,VA",8,36.684014,-76.941396
"Fredericksburg city,VA",10,38.299272,-77.486658
"Galax city,VA",8,36.66564,-80.914308
"Hampton city,VA",136,37.047961,-76.297293
"Harrisonburg city,VA",17,38.436255,-78.873303
"Hopewell city,VA",10,37.29101,-77.298944
"Lexington city,VA",2,37.782332,-79.44432
"Lynchburg city,VA",49,37.399016,-79.195458
"Manassas city,VA",9,38.746808,-77.482633
"Manassas Park city,VA",3,38.769398,-77.442323
"Martinsville city,VA",11,36.683527,-79.863647
"Newport News city,VA",119,37.076136,-76.52198
"Norfolk city,VA",96,36.923015,-76.244641
"Norton city,VA",7,36.931549,-82.625996
"Petersburg city,VA",22,37.20473,-77.392368
"Poquoson city,VA",78,37.12836,-76.303534
"Portsmouth city,VA",46,36.859339,-76.356973
"Radford city,VA",10,37.120119,-80.559147
"Richmond city,VA",62,37.531399,-77.476009
"Roanoke city,VA",42,37.278458,-79.958174
"Salem city,VA",14,37.285333,-80.055241
"Staunton city,VA",19,38.157978,-79.061876
"Suffolk city,VA",428,36.697157,-76.634781
"Virginia Beach city,VA",497,36.779525,-76.029142
"Waynesboro city,VA",15,38.067157,-78.90142
"Williamsburg city,VA",9,37.269481,-76.708193
"Winchester city,VA",9,39.173869,-78.176356
"Adams,WA",1929,47.011238,-118.512861
"Asotin,WA",640,46.181861,-117.227781
"Benton,WA",1759,46.228125,-119.516659
"Chelan,WA",2994,47.860974,-120.619041
"Clallam,WA",2669,48.110903,-123.88986
"Clark,WA",655,45.77173,-122.485953
"Columbia,WA",873,46.29285,-117.911634
"Cowlitz,WA",1166,46.196785,-122.67846
"Douglas,WA",1848,47.741763,-119.694622
"Ferry,WA",2257,48.473256,-118.533589
"Franklin,WA",1264,46.537502,-118.903891
"Garfield,WA",718,46.429318,-117.536705
"Grant,WA",2791,47.213633,-119.467788
"Grays Harbor,WA",2223,47.113732,-123.826735
"Island,WA",517,48.158554,-122.670649
"Jefferson,WA",2187,47.805708,-123.527057
"King,WA",2307,47.490552,-121.833977
"Kitsap,WA",565,47.639595,-122.649634
"Kittitas,WA",2332,47.124441,-120.676709
"Klickitat,WA",1904,45.870446,-120.779305
"Lewis,WA",2436,46.580071,-122.377444
"Lincoln,WA",2339,47.582743,-118.417692
"Mason,WA",1051,47.350832,-123.173103
"Okanogan,WA",5312,48.548453,-119.742235
"Pacific,WA",1226,46.556587,-123.782419
"Pend Oreille,WA",1425,48.543825,-117.232191
"Pierce,WA",1805,47.051413,-122.15324
"San Juan,WA",620,48.50719,-123.103769
"Skagit,WA",1917,48.493292,-121.81577
"Skamania,WA",1686,46.024785,-121.953232
"Snohomish,WA",2195,48.054913,-121.765038
"Spokane,WA",1780,47.620375,-117.403371
"Stevens,WA",2540,48.388728,-117.854455
"Thurston,WA",774,46.935822,-122.830152
"Wahkiakum,WA",286,46.294638,-123.424458
"Walla Walla,WA",1298,46.254606,-118.48037
"Whatcom,WA",2504,48.842653,-121.836432
"Whitman,WA",2177,46.905944,-117.53539
"Yakima,WA",4310,46.456558,-120.740145
"Barbour,WV",342,39.139725,-79.996947
"Berkeley,WV",321,39.447938,-78.037754
"Boone,WV",504,38.022814,-81.713538
"Braxton,WV",516,38.69933,-80.73166
"Brooke,WV",92,40.272645,-80.578691
"Cabell,WV",288,38.419578,-82.243397
"Calhoun,WV",280,38.844159,-81.115478
"Clay,WV",343,38.459826,-81.081866
"Doddridge,WV",320,39.264307,-80.711498
"Fayette,WV",668,38.030948,-81.08607
"Gilmer,WV",340,38.915867,-80.849413
"Grant,WV",480,39.105988,-79.195064
"Greenbrier,WV",1024,37.924418,-80.45059
"Hampshire,WV",644,39.312139,-78.611989
"Hancock,WV",87,40.516958,-80.570164
"Hardy,WV",584,39.011361,-78.841729
"Harrison,WV",416,39.279182,-80.386498
"Jackson,WV",471,38.834234,-81.677717
"Jefferson,WV",211,39.307398,-77.86322
"Kanawha,WV",911,38.328068,-81.523516
"Lewis,WV",389,38.988877,-80.495477
"Lincoln,WV",438,38.17177,-82.077623
"Logan,WV",454,37.830591,-81.940853
"McDowell,WV",534,37.38276,-81.658204
"Marion,WV",311,39.505839,-80.243402
"Marshall,WV",312,39.854426,-80.671794
"Mason,WV",444,38.770914,-82.029007
"Mercer,WV",420,37.403448,-81.106456
"Mineral,WV",329,39.404781,-78.95669
"Mingo,WV",423,37.721161,-82.158989
"Monongalia,WV",365,39.633645,-80.059074
"Monroe,WV",473,37.554062,-80.550329
"Morgan,WV",229,39.557345,-78.256517
"Nicholas,WV",654,38.291432,-80.797515
"Ohio,WV",109,40.100323,-80.6199
"Pendleton,WV",698,38.67445,-79.340617
"Pleasants,WV",134,39.368133,-81.161172
"Pocahontas,WV",941,38.332606,-80.010121
"Preston,WV",651,39.46903,-79.668865
"Putnam,WV",350,38.510518,-81.906109
"Raleigh,WV",609,37.762469,-81.264672
"Randolph,WV",1039,38.781095,-79.867788
"Ritchie,WV",453,39.177112,-81.066317
"Roane,WV",483,38.74295,-81.354494
"Summers,WV",367,37.655999,-80.856325
"Taylor,WV",175,39.332478,-80.046554
"Tucker,WV",421,39.111175,-79.559968
"Tyler,WV",260,39.465634,-80.877219
"Upshur,WV",354,38.90253,-80.231606
"Wayne,WV",512,38.143642,-82.422666
"Webster,WV",556,38.483459,-80.449052
"Wetzel,WV",361,39.59818,-80.635399
"Wirt,WV",234,39.020034,-81.382975
"Wood,WV",376,39.211602,-81.516234
"Wyoming,WV",501,37.60366,-81.549032
"Adams,WI",687,43.973757,-89.767228
"Ashland,WI",2292,46.544424,-90.679691
"Barron,WI",889,45.437192,-91.852892
"Bayfield,WI",2041,46.634199,-91.177282
"Brown,WI",615,44.474024,-87.99613
"Buffalo,WI",709,44.385633,-91.761294
"Burnett,WI",880,45.866897,-92.37573
"Calumet,WI",397,44.07841,-88.212132
"Chippewa,WI",1041,45.069092,-91.283505
"Clark,WI",1218,44.739346,-90.609953
"Columbia,WI",795,43.471882,-89.330472
"Crawford,WI",599,43.242768,-90.935185
"Dane,WI",1237,43.067468,-89.417852
"Dodge,WI",907,43.429628,-88.701939
"Door,WI",2370,45.093417,-87.048683
"Douglas,WI",1479,46.463218,-91.892477
"Dunn,WI",863,44.947751,-91.897645
"Eau Claire,WI",645,44.726355,-91.286414
"Florence,WI",497,45.871828,-88.406988
"Fond du Lac,WI",765,43.754722,-88.493284
"Forest,WI",1046,45.666881,-88.773326
"Grant,WI",1183,42.870028,-90.694229
"Green,WI",584,42.675522,-89.605074
"Green Lake,WI",380,43.780247,-88.97038
"Iowa,WI",768,43.001021,-90.133691
"Iron,WI",919,46.32655,-90.261298
"Jackson,WI",1000,44.32459,-90.79951
"Jefferson,WI",582,43.013804,-88.773985
"Juneau,WI",805,43.932836,-90.113984
"Kenosha,WI",754,42.587526,-87.879996
"Kewaunee,WI",1084,44.605677,-87.448008
"La Crosse,WI",480,43.908222,-91.111758
"Lafayette,WI",634,42.655578,-90.130292
"Langlade,WI",887,45.254863,-89.06707
"Lincoln,WI",906,45.333148,-89.73224
"Manitowoc,WI",1494,44.156137,-87.577352
"Marathon,WI",1576,44.898036,-89.757823
"Marinette,WI",1549,45.346899,-87.991198
"Marquette,WI",464,43.826053,-89.409095
"Menominee,WI",364,44.991304,-88.669251
"Milwaukee,WI",1189,42.912643,-87.862312
"Monroe,WI",908,43.945175,-90.619969
"Oconto,WI",1148,44.996575,-88.206516
"Oneida,WI",1236,45.716176,-89.534533
"Outagamie,WI",644,44.418226,-88.464988
"Ozaukee,WI",1116,43.501807,-87.847551
"Pepin,WI",248,44.627436,-91.83489
"Pierce,WI",592,44.725336,-92.426279
"Polk,WI",956,45.462041,-92.447066
"Portage,WI",822,44.476246,-89.49807
"Price,WI",1278,45.679072,-90.35965
"Racine,WI",792,42.780392,-87.771599
"Richland,WI",589,43.376199,-90.435693
"Rock,WI",726,42.66988,-89.075284
"Rusk,WI",930,45.472734,-91.136745
"St. Croix,WI",735,45.028959,-92.447284
"Sauk,WI",849,43.428001,-89.943318
"Sawyer,WI",1350,45.864999,-91.147063
